filename/tiff,derivative filename/jpeg,identifier/filename,title,description,isFormatOf/OrigItemNo.,date,subject/topic,subject/location,spatial/location/latitude/longitude (degrees),extent/size,tablecontents/boxes/folders,medium/format/type,source/RG#/MS#,isPartOf/Collection,creator/photographer,contributor/collector,rights,publisher/repository,language,rosetta collection
421203-02880.tif,421203-02880.jpg,421203-02880,Military Competition,"Original caption: ""Military competition drills"" Many men in military uniform stand with rifles held over their shoulders, others walking towards them with other men gathered in the background.",479,"1924, May 31",Military; Military Competition,"University of Nebraska-Lincoln (Lincoln, Neb.)",,9 x 12 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-02881.tif,421203-02881.jpg,421203-02881,Military Competition,"Original caption: ""Military competition drills"" Two lines of men in military uniform stand facing each other, the left line holding rifles aloft.",480,"1924, May 31",Military; Military Competition,"University of Nebraska-Lincoln (Lincoln, Neb.)",,9 x 12 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-02883.tif,421203-02883.jpg,421203-02883,Military Competition,"Original caption: ""Military competition drills"" Several individuals in military uniform stand in various groups, two dressed up women also present towards the left of the image.",474,"1924, May 31",Military; Military Competition,"University of Nebraska-Lincoln (Lincoln, Neb.)",,9 x 12 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-02884.tif,421203-02884.jpg,421203-02884,Military Competition,"Original caption: ""Military competition drills"" A group of men in military uniform stand in various staggered positions, the frontmost man holding a trophy.",473,"1924, May 31",Military; Military Competition,"University of Nebraska-Lincoln (Lincoln, Neb.)",,9 x 12 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03216.tif,421203-03216.jpg,421203-03216,Commencement Views,"Original caption: ""Exercises and Parade"" Members of a marching band in uniform walk along the center of a street, playing their instruments.",1027,undated,Commencements; Graduations; Campuses; Ceremonies,University of Nebraska-Lincoln; Lincoln (Neb.),,16.52 x 11.44 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03222.tif,421203-03222.jpg,421203-03222,Nebraska-Kansas Game,"An array of individuals stand in various positions on the football field, several holding flags.",1002,"1933, November 11",Athletics; Football,University of Nebraska-Lincoln; Lincoln (Neb.),,16.85 x 11.75 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03253.tif,421203-03253.jpg,421203-03253,Military,"A group of individuals in military uniform stand in various positions, several holding rifles.",293,1923,Military,University of Nebraska-Lincoln; Lincoln (Neb.),,13.57 x 7.95 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03254.tif,421203-03254.jpg,421203-03254,Military Department,Elevated view of a large crowd gathered in a roughly square shape around uniformed military individuals in formation.,307b,1923,Military,University of Nebraska-Lincoln; Lincoln (Neb.),,13.65 x 7.85 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03255.tif,421203-03255.jpg,421203-03255,Military Department,"Original caption: ""Military Department and Military Ball"" A man in uniform receives a trophy from a woman in uniform and with a cape.",307c,1923,Military,University of Nebraska-Lincoln; Lincoln (Neb.),,12.02 x 9.26 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03256.tif,421203-03256.jpg,421203-03256,Military,"A line of individuals in military uniform stand together, holding a rifle by their sides.",308,1923,Military,University of Nebraska-Lincoln; Lincoln (Neb.),,11.95 x 9.17 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03257.tif,421203-03257.jpg,421203-03257,Military,"An individual in uniform inspects along a line of other uniformed individuals, all who have rifles propped against the ground.",301,1923,Military,University of Nebraska-Lincoln; Lincoln (Neb.),,13.55 x 7.85 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03258.tif,421203-03258.jpg,421203-03258,Military,Rifles are propped up against each other in groups of three to form pyramid-like shapes along a portion of a field area.,302,1923,Military; Rifles,University of Nebraska-Lincoln; Lincoln (Neb.),,12.01 x 9.1 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03259.tif,421203-03259.jpg,421203-03259,Military,Individuals in military uniform and a woman in a furry coat stand together.,299,1923,Military; Group Picture,University of Nebraska-Lincoln; Lincoln (Neb.),,12.09 x 8.58 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03260.tif,421203-03260.jpg,421203-03260,Military,"Two men in uniform stand together, one holding a shiny object.",298,1923,Military,University of Nebraska-Lincoln; Lincoln (Neb.),,11.97 x 9.19 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03261.tif,421203-03261.jpg,421203-03261,Military,A line of uniformed individuals stand behind a series of three rifles propped up together to form a pyramid-like shape.,296,1923,Military; Rifles,University of Nebraska-Lincoln; Lincoln (Neb.),,13.59 x 7.86 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03262.tif,421203-03262.jpg,421203-03262,Military,Several uniform wearing individuals hold up rifles on their shoulders while other individuals in uniform stand in front of them.,295,1923,Military,University of Nebraska-Lincoln; Lincoln (Neb.),,13.64 x 7.74 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03263.tif,421203-03263.jpg,421203-03263,Military,"Photographed from a low angle, two individuals in uniform stand in front of other uniformed individuals holding up rifles on their shoulders.",292,1923,Military,University of Nebraska-Lincoln; Lincoln (Neb.),,12.02 x 9.06 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03264.tif,421203-03264.jpg,421203-03264,Military,Various individuals stand in military uniform stand in assorted positions at attention.,320,1923,Military,University of Nebraska-Lincoln; Lincoln (Neb.),,12.06 x 9.28 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03265.tif,421203-03265.jpg,421203-03265,Military,Individuals in military uniform stand in two rows in a section of a field.,322,1923,Military,University of Nebraska-Lincoln; Lincoln (Neb.),,12.11 x 9.28 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03266.tif,421203-03266.jpg,421203-03266,Military,"Individuals in formal-esque wear stand in rows, supporting a rifle against the ground with one hand.",328,1923,Military; Drill Practice,University of Nebraska-Lincoln; Lincoln (Neb.),,13.66 x 7.89 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03267.tif,421203-03267.jpg,421203-03267,Military,"Lines of individuals in formal-esque wear walk forward together, holding their rifles.",327,1923,Military; Drill Practice,University of Nebraska-Lincoln; Lincoln (Neb.),,13.6 x 7.95 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03268.tif,421203-03268.jpg,421203-03268,Military,"Two rows of individuals in formal-esque wear stand at attention, supporting a rifle against the ground with one hand.",326,1923,Military,University of Nebraska-Lincoln; Lincoln (Neb.),,13.61 x 7.89 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03269.tif,421203-03269.jpg,421203-03269,Military,Individuals in military uniform stand in rows and various positions across a field.,325,1923,Military,University of Nebraska-Lincoln; Lincoln (Neb.),,13.64 x 7.82 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03270.tif,421203-03270.jpg,421203-03270,Military,Multiple rows of uniformed individuals stand across a field.,324,1923,Military,University of Nebraska-Lincoln; Lincoln (Neb.),,16.81 x 11.6 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03271.tif,421203-03271.jpg,421203-03271,Military,Two large columns of rows of uniformed individuals stretch across a field.,323,1923,Military,University of Nebraska-Lincoln; Lincoln (Neb.),,16.52 x 11.47 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03272.tif,421203-03272.jpg,421203-03272,Military,A group of men in semi-formal wear are grouped together.,321,1923,Military,University of Nebraska-Lincoln; Lincoln (Neb.),,13.51 x 7.8 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03273.tif,421203-03273.jpg,421203-03273,Military,"Individuals in semi-formal wear stand in two rows, supporting a rifle against the ground with one hand while others approach.",319,1923,Military,University of Nebraska-Lincoln; Lincoln (Neb.),,13.28 x 7.8 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03274.tif,421203-03274.jpg,421203-03274,Military,"A column of individuals in semi-formal wear standing in rows across a section of field, photographed from the side.",318,1923,Military,University of Nebraska-Lincoln; Lincoln (Neb.),,13.59 x 7.83 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03275.tif,421203-03275.jpg,421203-03275,Military,Multiple individuals in military uniform stand together.,317,1923,Military,University of Nebraska-Lincoln; Lincoln (Neb.),,13.44 x 7.85 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03276.tif,421203-03276.jpg,421203-03276,Military,A row of men in military uniform and holding rifles by their side against the ground stand together while other uniformed individuals stand and interact with each other behind them.,307,1923,Military,University of Nebraska-Lincoln; Lincoln (Neb.),,11.95 x 9.05 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03277.tif,421203-03277.jpg,421203-03277,Military,"Photographed from a distance, two groups of individuals in military uniform stand together on a field.",300,1923,Military,University of Nebraska-Lincoln; Lincoln (Neb.),,13.65 x 7.95 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03278.tif,421203-03278.jpg,421203-03278,Military,"A couple individuals in military uniform look over other individuals in military uniform, standing in rows and holding rifles by their sides against the ground.",297,1923,Military,University of Nebraska-Lincoln; Lincoln (Neb.),,13.62 x 7.88 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03279.tif,421203-03279.jpg,421203-03279,Military,Two lines of individuals in military uniform stand together holding rifles by their sides against the ground as several officers look them over.,294,1923,Military,University of Nebraska-Lincoln; Lincoln (Neb.),,13.6 x 8.03 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03280.tif,421203-03280.jpg,421203-03280,Military,"Individuals in military uniform holding rifles propped at an angle against the ground in front of them stand in rows, looking forward.",303,1923,Military,University of Nebraska-Lincoln; Lincoln (Neb.),,12.02 x 9.1 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03281.tif,421203-03281.jpg,421203-03281,Military,"Two rows of individuals in military uniform stand at attention, officers looking over the back row.",304,1923,Military,University of Nebraska-Lincoln; Lincoln (Neb.),,12.04 x 9.23 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03282.tif,421203-03282.jpg,421203-03282,Military,"A line of individuals in military uniform stand side by side, holding rifles up against their shoulders. At the end of their line, a group of people in assorted casual outfits stand grouped together.",306,1923,Military,University of Nebraska-Lincoln; Lincoln (Neb.),,11.87 x 9.02 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03283.tif,421203-03283.jpg,421203-03283,Military,"As a crowd watches in the background, two men in military uniform stand at attention with rifles held up against their shoulders in the foreground.",291,1923,Military,University of Nebraska-Lincoln; Lincoln (Neb.),,11.92 x 7.95 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03333.tif,421203-03333.jpg,421203-03333,Minnesota Game,"Members of the marching band stand together, photographed close up with the stadium in the background. A tuba player is in the center of the image.",,"1937, October",Marching bands; Bands (Music) Athletics; Football,University of Nebraska-Lincoln; Lincoln (Neb.),,5.65 x 3.86 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03340.tif,421203-03340.jpg,421203-03340,Minnesota Game,A man in a Nebraska jacket stands down on the field in front of the band section.,,"1937, October",Athletics; Football,University of Nebraska-Lincoln; Lincoln (Neb.),,4.09 x 5.65 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03347.tif,421203-03347.jpg,421203-03347,Minnesota Game,Marching band members walk and position themselves with their instruments by the stadium stands.,,"1937, October",Athletics; Football; Bands (Music); Marching bands,University of Nebraska-Lincoln; Lincoln (Neb.),,5.54 x 4 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03348.tif,421203-03348.jpg,421203-03348,Minnesota Game,"Members of the marching band are positioned in stadium seating, more of the football audience behind them.",,"1937, October",Athletics; Football,University of Nebraska-Lincoln; Lincoln (Neb.),,5.68 x 5.58 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03356.tif,421203-03356.jpg,421203-03356,Minnesota Game,"Positioned in front of the football audience, the marching band members hold their instruments at the ready.",,"1937, October",Athletics; Football; Bands (Music); Marching bands,University of Nebraska-Lincoln; Lincoln (Neb.),,5.68 x 3.98 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03364.tif,421203-03364.jpg,421203-03364,Ivy Day,The trumpet section of the marching band proceeds forward.,,1936,Celebrations; Ivy Day,University of Nebraska-Lincoln; Lincoln (Neb.),,5.59 x 4.16 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03368.tif,421203-03368.jpg,421203-03368,Ivy Day,"Members of the marching band stand together in rows, instruments held at their sides when possible.",,1936,Celebrations; Ivy Day,University of Nebraska-Lincoln; Lincoln (Neb.),,5.62 x 4.22 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03399.tif,421203-03399.jpg,421203-03399,Football Game,"Photographed from behind, marching band members play in formation on the field.",,1937,Athletics; Football; Bands (Music); Marching bands,University of Nebraska-Lincoln; Lincoln (Neb.),,5.44 x 5.68 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03412.tif,421203-03412.jpg,421203-03412,Football Game,The marching band plays on the football field in rows.,,1937,Athletics; Football; Bands (Music); Marching bands,University of Nebraska-Lincoln; Lincoln (Neb.),,5.43 x 5.6 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03416.tif,421203-03416.jpg,421203-03416,Football Game,"In the front of the football audience, band members hold their instruments in front of them.",,1937,Athletics; Football,University of Nebraska-Lincoln; Lincoln (Neb.),,5.43 x 5.63 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03427.tif,421203-03427.jpg,421203-03427,Football Game,Two brass instrument players of the marching band sit in stadium seating.,,1937,Athletics; Football; Bands (Music); Marching bands,University of Nebraska-Lincoln; Lincoln (Neb.),,5.39 x 5.52 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03568.tif,421203-03568.jpg,421203-03568,Military Department,Multiple columns of individuals in military uniform and with rifles held against the ground stand in position on the field.,539,"1926, May 28",Military; Competitive Drill,University of Nebraska-Lincoln; Lincoln (Neb.),,16.8 x 11.81 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03569.tif,421203-03569.jpg,421203-03569,Military Department,"A man in military uniform holds a decorative saber against one shoulder, a woman standing by him.",539,"1926, May 28",Military; Competitive Drill,University of Nebraska-Lincoln; Lincoln (Neb.),,16.81 x 11.66 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03570.tif,421203-03570.jpg,421203-03570,Military Department,"Several individuals check over a line of other individuals, one presenting his rifle and all in military uniform.",539,"1926, May 28",Military; Competitive Drill,University of Nebraska-Lincoln; Lincoln (Neb.),,16.73 x 11.66 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03571.tif,421203-03571.jpg,421203-03571,Military Department,"Across a football field, several groups of military individuals stand together in formations.",539,"1926, May 28",Military; Competitive Drill,University of Nebraska-Lincoln; Lincoln (Neb.),,16.81 x 11.61 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03572.tif,421203-03572.jpg,421203-03572,Military Department,"Women stand together for a group picture, a woman in the middle wearing a decorative military style uniform.",539,"1926, May 28",Military; Competitive Drill,University of Nebraska-Lincoln; Lincoln (Neb.),,16.83 x 11.65 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03573.tif,421203-03573.jpg,421203-03573,Military Department,Three groups of individuals in military uniforms stand in row formations together along the track at the edge of a football field.,539,"1926, May 28",Military; Competitive Drill,University of Nebraska-Lincoln; Lincoln (Neb.),,16.76 x 11.63 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
